FALSE,FALSE,Guy Curtright,4,1065,147,294,45,16,9,108,20,.276,.374,0,0,0,0,0,398,0,1946,curtrgu01,75,5529,4744
FALSE,FALSE,Howie Shanks,14,5699,604,1440,211,96,25,620,185,.253,.337,0,0,0,0,0,1918,0,1925,shankho01,77,5529,4744
FALSE,FALSE,Val Picinich,18,2877,298,743,166,26,26,298,31,.258,.361,0,0,0,0,0,1039,0,1933,picinva01,78,5529,4744
FALSE,FALSE,Harry Smith,10,1004,83,214,22,7,2,89,23,.213,.255,0,0,0,0,0,256,0,1910,smithha03,79,5529,4744
FALSE,FALSE,Wil Cordero,14,4311,587,1178,261,19,122,566,49,.273,.428,1,0,0,0,0,1843,1,2005,cordewi01,81,5529,4744
FALSE,FALSE,Paul Burris,4,196,15,43,5,0,2,24,0,.219,.276,0,0,0,0,0,54,0,1953,burripa01,82,5529,4744
FALSE,FALSE,Nate Freiman,2,277,22,71,13,1,9,39,0,.256,.408,0,0,0,0,0,113,0,2014,freimna01,83,5529,4744
FALSE,FALSE,Marvell Wynne,8,2693,300,664,107,28,40,244,80,.247,.352,0,0,0,0,0,947,0,1990,wynnema01,85,5529,4744
FALSE,FALSE,Joe Ellick,4,487,77,106,12,0,0,2,1,.218,.242,0,0,0,0,0,118,0,1884,ellicjo01,86,5529,4744
FALSE,FALSE,Julio Gonzalez,7,969,90,228,32,8,4,66,13,.235,.297,0,0,0,0,0,288,0,1983,gonzaju02,87,5529,4744
FALSE,FALSE,Ken Huckaby,6,427,42,95,14,1,3,31,0,.222,.281,0,0,0,0,0,120,0,2006,huckake01,89,5529,4744
FALSE,FALSE,Eric Patterson,5,508,65,110,20,7,10,50,35,.217,.343,0,0,0,0,0,174,0,2011,patteer01,90,5529,4744
FALSE,FALSE,Bill Tuttle,11,4268,578,1105,149,47,67,443,38,.259,.363,0,0,0,0,0,1549,0,1963,tuttlbi01,91,5529,4744
FALSE,FALSE,Glenn Gulliver,2,192,29,39,10,0,1,7,0,.203,.271,0,0,0,0,0,52,0,1983,gulligl01,93,5529,4744
FALSE,FALSE,Esteban German,10,1016,159,284,54,15,8,111,34,.280,.386,0,0,0,0,0,392,0,2011,germaes01,94,5529,4744
FALSE,FALSE,Pete LaCock,9,1729,214,444,86,11,27,224,8,.257,.366,0,0,0,0,0,633,0,1980,lacocpe01,95,5529,4744
FALSE,FALSE,Al DeVormer,5,477,50,123,20,5,2,57,7,.258,.333,0,0,0,0,0,159,0,1927,devoral01,97,5529,4744
FALSE,FALSE,Ralph Miller,3,557,48,138,24,1,3,54,6,.248,.311,0,0,0,0,0,173,0,1924,millera03,98,5529,4744
FALSE,FALSE,Archie Yelle,3,199,12,32,4,0,0,7,2,.161,.181,0,0,0,0,0,36,0,1919,yellear01,99,5529,4744
FALSE,FALSE,Jesus Vega,3,236,26,58,6,0,5,33,7,.246,.335,0,0,0,0,0,79,0,1982,vegaje01,101,5529,4744
FALSE,FALSE,Ernie Sulik,1,404,69,116,14,4,6,36,4,.287,.386,0,0,0,0,0,156,0,1936,suliker01,102,5529,4744
FALSE,FALSE,Jason Romano,4,191,26,39,6,1,2,12,8,.204,.277,0,0,0,0,0,53,0,2005,romanja01,103,5529,4744
